state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,,,,
California,Cities,Nevada City,0,0,0,0,"3,039",,,,
California,Cities,Newman,0,0,0,0,"10,691",,,,
California,Cities,Norco,0,0,0,0,"27,497",,,,
California,Cities,Novato,0,0,0,0,"53,735",,,,
California,Cities,Oakdale,0,0,0,0,"21,340",,,,
California,Cities,Oakley,0,0,0,0,"37,824",,,,
California,Cities,Ojai,0,0,0,0,"7,585",,,,
California,Cities,Orange Cove,0,0,0,0,"9,750",,,,
California,Cities,Orinda,0,0,0,0,"18,520",,,,
California,Cities,Orland,0,0,0,0,"7,420",,,,
California,Cities,Palm Desert,0,0,0,0,"50,456",,,,
California,Cities,Palos Verdes Estates,0,0,0,0,"13,658",,,,
California,Cities,Paradise,0,0,0,0,"26,222",,,,
California,Cities,Parlier,0,0,0,0,"14,856",,,,
California,Cities,Paso Robles,0,0,0,0,"30,795",,,,
California,Cities,Patterson,0,0,0,0,"20,733",,,,
California,Cities,Perris,0,0,0,0,"72,171",,,,
California,Cities,Petaluma,0,0,0,0,"59,224",,,,
California,Cities,Piedmont,0,0,0,0,"10,963",,,,
California,Cities,Pismo Beach,0,0,0,0,"7,824",,,,
California,Cities,Pittsburg,0,0,0,0,"66,387",,,,
California,Cities,Placerville,0,0,0,0,"10,339",,,,
California,Cities,Pleasant Hill,0,0,0,0,"34,044",,,,
California,Cities,Pleasanton,0,0,0,0,"72,975",,,,
California,Cities,Pomona,0,0,0,0,"151,366",,,,
California,Cities,Porterville,0,0,0,0,"55,267",,,,
California,Cities,Port Hueneme,0,0,0,0,"21,910",,,,
California,Cities,Poway,0,0,0,0,"49,444",,,,
California,Cities,Rancho Cucamonga,0,0,0,0,"172,262",,,,
California,Cities,Rancho Mirage,0,0,0,0,"17,816",,,,
California,Cities,Rancho Santa Margarita,0,0,0,0,"49,190",,,,
California,Cities,Reedley,0,0,0,0,"25,018",,,,
California,Cities,Rialto,0,0,0,0,"102,520",,,,
California,Cities,Rio Dell,0,0,0,0,"3,368",,,,
California,Cities,Rio Vista,0,0,0,0,"7,622",,,,
California,Cities,Ripon,0,0,0,0,"14,802",,,,
California,Cities,Riverbank,0,0,0,0,"23,474",,,,
California,Cities,Rocklin,0,0,0,0,"59,621",,,,
California,Cities,Rolling Hills,0,0,0,0,"1,894",,,,
California,Cities,Rosemead,0,0,0,0,"54,587",,,,
California,Cities,Ross,0,0,0,0,"2,447",,,,
California,Cities,San Bruno,0,0,0,0,"42,495",,,,
California,Cities,San Clemente,0,0,0,0,"65,295",,,,
California,Cities,Sand City,0,0,0,0,344,,,,
California,Cities,San Fernando,0,0,0,0,"23,955",,,,
California,Cities,San Gabriel,0,0,0,0,"40,287",,,,
California,Cities,Sanger,0,0,0,0,"24,649",,,,
California,Cities,San Jacinto,0,0,0,0,"45,714",,,,
California,Cities,San Juan Capistrano,0,0,0,0,"35,585",,,,
California,Cities,San Marcos,0,0,0,0,"87,712",,,,
California,Cities,San Marino,0,0,0,0,"13,308",,,,
California,Cities,San Pablo,0,0,0,0,"29,893",,,,
California,Cities,San Rafael,0,0,0,0,"58,725",,,,
California,Cities,San Ramon,0,0,0,0,"74,434",,,,
California,Cities,Santa Fe Springs,0,0,0,0,"16,936",,,,
California,Cities,Santa Monica,0,0,0,0,"92,488",,,,
California,Cities,Santa Paula,0,0,0,0,"30,159",,,,
California,Cities,Sausalito,0,0,0,0,"7,066",,,,
California,Cities,Scotts Valley,0,0,0,0,"11,694",,,,
California,Cities,Seal Beach,0,0,0,0,"24,798",,,,
California,Cities,Seaside,0,0,0,0,"34,147",,,,
California,Cities,Sebastopol,0,0,0,0,"7,570",,,,
California,Cities,Selma,0,0,0,0,"23,935",,,,
California,Cities,Shafter,0,0,0,0,"17,139",,,,
California,Cities,Sierra Madre,0,0,0,0,"11,048",,,,
California,Cities,Signal Hill,0,0,0,0,"11,240",,,,
California,Cities,Solana Beach,0,0,0,0,"13,239",,,,
California,Cities,Soledad,0,0,0,0,"26,637",,,,
California,Cities,Solvang,0,0,0,0,"5,373",,,,
California,Cities,Sonoma,0,0,0,0,"10,912",,,,
California,Cities,South El Monte,0,0,0,0,"20,354",,,,
California,Cities,South Pasadena,0,0,0,0,"25,937",,,,
California,Cities,South San Francisco,0,0,0,0,"66,157",,,,
California,Cities,Stallion Springs,0,0,0,0,"2,562",,,,
California,Cities,St. Helena,0,0,0,0,"5,934",,,,
California,Cities,Suisun City,0,0,0,0,"28,805",,,,
California,Cities,Susanville,0,0,0,0,"16,270",,,,
California,Cities,Sutter Creek,0,0,0,0,"2,445",,,,
California,Cities,Tiburon,0,0,0,0,"9,133",,,,
California,Cities,Truckee,0,0,0,0,"16,146",,,,
California,Cities,Tulare,0,0,0,0,"61,424",,,,
California,Cities,Tulelake,0,0,0,0,987,,,,
California,Cities,Tustin,0,0,0,0,"78,836",,,,
California,Cities,Twentynine Palms,0,0,0,0,"25,914",,,,
California,Cities,Ukiah,0,0,0,0,"15,874",,,,
California,Cities,Upland,0,0,0,0,"75,640",,,,
California,Cities,Vacaville,0,0,0,0,"94,347",,,,
California,Cities,Villa Park,0,0,0,0,"5,959",,,,
California,Cities,Walnut,0,0,0,0,"30,279",,,,
California,Cities,Waterford,0,0,0,0,"8,590",,,,
California,Cities,Watsonville,0,0,0,0,"52,076",,,,
California,Cities,Weed,0,0,0,0,"2,927",,,,
California,Cities,Westmorland,0,0,0,0,"2,279",,,,
California,Cities,West Sacramento,0,0,0,0,"49,751",,,,
California,Cities,Wheatland,0,0,0,0,"3,522",,,,
California,Cities,Whittier,0,0,0,0,"86,450",,,,
California,Cities,Wildomar,0,0,0,0,"33,453",,,,
California,Cities,Williams,0,0,0,0,"5,176",,,,
California,Cities,Willits,0,0,0,0,"4,832",,,,
California,Cities,Willows,0,0,0,0,"6,122",,,,
California,Cities,Windsor,0,0,0,0,"27,249",,,,
California,Cities,Winters,0,0,0,0,"6,992",,,,
California,Cities,Woodlake,0,0,0,0,"7,417",,,,
California,Cities,Woodland,0,0,0,0,"56,523",,,,
California,Cities,Yountville,0,0,0,0,"2,969",,,,
California,Cities,Yreka,0,0,0,0,"7,639",,,,
California,Cities,Yucaipa,0,0,0,0,"52,524",,,,
Colorado,Cities,Aspen,0,0,0,0,"6,685",,,,
Colorado,Cities,Ault,0,0,0,0,"1,565",,,,
Colorado,Cities,Avon,0,0,0,0,"6,336",,,,
Colorado,Cities,Basalt,0,0,0,0,"3,818",,,,
Colorado,Cities,Berthoud,0,0,0,0,"5,316",,,,
Colorado,Cities,Black Hawk,0,0,0,0,119,,,,
Colorado,Cities,Blue River,0,0,0,0,854,,,,
Colorado,Cities,Boulder,0,0,0,0,"102,828",,,,
Colorado,Cities,Bow Mar,0,0,0,0,900,,,,
Colorado,Cities,Breckenridge,0,0,0,0,"4,568",,,,
Colorado,Cities,Brighton,0,0,0,0,"35,024",,,,
Colorado,Cities,Broomfield,0,0,0,0,"59,424",,,,
Colorado,Cities,Brush,0,0,0,0,"5,529",,,,
Colorado,Cities,Buena Vista,0,0,0,0,"2,678",,,,
Colorado,Cities,Burlington,0,0,0,0,"3,939",,,,
Colorado,Cities,Campo,0,0,0,0,109,,,,
Colorado,Cities,Canon City,0,0,0,0,"16,474",,,,
Colorado,Cities,Carbondale,0,0,0,0,"6,522",,,,
Colorado,Cities,Cedaredge,0,0,0,0,"2,192",,,,
Colorado,Cities,Center,0,0,0,0,"2,281",,,,
Colorado,Cities,Central City,0,0,0,0,675,,,,
Colorado,Cities,Cherry Hills Village,0,0,0,0,"6,297",,,,
Colorado,Cities,Columbine Valley,0,0,0,0,"1,315",,,,
Colorado,Cities,Cortez,0,0,0,0,"8,470",,,,
Colorado,Cities,Craig,0,0,0,0,"8,909",,,,
Colorado,Cities,Crested Butte,0,0,0,0,"1,510",,,,
Colorado,Cities,Cripple Creek,0,0,0,0,"1,179",,,,
Colorado,Cities,Dacono,0,0,0,0,"4,373",,,,
Colorado,Cities,De Beque,0,0,0,0,502,,,,
Colorado,Cities,Del Norte,0,0,0,0,"1,675",,,,
Colorado,Cities,Delta,0,0,0,0,"8,799",,,,
Colorado,Cities,Eagle,0,0,0,0,"6,466",,,,
Colorado,Cities,Eaton,0,0,0,0,"4,575",,,,
Colorado,Cities,Edgewater,0,0,0,0,"5,241",,,,
Colorado,Cities,Elizabeth,0,0,0,0,"1,366",,,,
Colorado,Cities,Empire,0,0,0,0,279,,,,
Colorado,Cities,Estes Park,0,0,0,0,"6,064",,,,
Colorado,Cities,Evans,0,0,0,0,"19,893",,,,
Colorado,Cities,Fairplay,0,0,0,0,667,,,,
Colorado,Cities,Federal Heights,0,0,0,0,"11,894",,,,
Colorado,Cities,Firestone,0,0,0,0,"11,128",,,,
Colorado,Cities,Florence,0,0,0,0,"3,888",,,,
Colorado,Cities,Fort Collins,0,0,0,0,"150,066",,,,
Colorado,Cities,Fort Lupton,0,0,0,0,"7,649",,,,
Colorado,Cities,Fort Morgan,0,0,0,0,"11,487",,,,
Colorado,Cities,Fowler,0,0,,,"1,167",,,,
Colorado,Cities,Frederick,0,0,0,0,"9,639",,,,
Colorado,Cities,Frisco,0,0,0,0,"2,740",,,,
Colorado,Cities,Fruita,0,0,0,0,"12,723",,,,
Colorado,Cities,Garden City,0,0,0,0,243,,,,
Colorado,Cities,Georgetown,0,0,0,0,"1,019",,,,
Colorado,Cities,Granby,0,0,0,0,"1,733",,,,
Colorado,Cities,Gunnison,0,0,0,0,"5,884",,,,
Colorado,Cities,Haxtun,0,0,0,,926,,,,
Colorado,Cities,Hayden,0,0,0,0,"1,780",,,,
Colorado,Cities,Holyoke,0,0,0,0,"2,254",,,,
Colorado,Cities,Hotchkiss,0,0,0,0,917,,,,
Colorado,Cities,Hudson,0,0,0,0,"2,390",,,,
Colorado,Cities,Idaho Springs,0,0,0,0,"1,683",,,,
Colorado,Cities,Ignacio,0,0,0,0,709,,,,
Colorado,Cities,Johnstown,0,0,0,0,"11,437",,,,
Colorado,Cities,Keenesburg,0,0,0,0,"1,171",,,,
Colorado,Cities,Kersey,0,0,0,0,"1,500",,,,
Colorado,Cities,Kiowa,0,0,0,0,717,,,,
Colorado,Cities,La Junta,0,0,0,0,"7,023",,,,
Colorado,Cities,Lakeside,0,0,0,0,8,,,,
Colorado,Cities,Lamar,0,0,0,0,"7,801",,,,
Colorado,Cities,La Salle,0,0,0,0,"2,017",,,,
Colorado,Cities,La Veta,0,0,0,0,773,,,,
Colorado,Cities,Leadville,0,0,0,0,"2,596",,,,
Colorado,Cities,Limon,0,0,0,0,"1,864",,,,
Colorado,Cities,Louisville,0,0,0,0,"19,291",,,,
Colorado,Cities,Mancos,0,0,0,0,"1,343",,,,
Colorado,Cities,Manitou Springs,0,0,0,0,"5,220",,,,
Colorado,Cities,Mead,0,0,0,0,"3,886",,,,
Colorado,Cities,Meeker,0,0,0,0,"2,528",,,,
Colorado,Cities,Milliken,0,0,0,0,"5,839",,,,
Colorado,Cities,Minturn,0,0,0,0,"1,025",,,,
Colorado,Cities,Monte Vista,0,0,0,0,"4,423",,,,
Colorado,Cities,Montrose,0,0,0,0,"18,918",,,,
Colorado,Cities,Morrison,0,0,0,0,434,,,,
Colorado,Cities,Mountain Village,0,0,0,0,"1,360",,,,
Colorado,Cities,Mount Crested Butte,0,0,0,0,799,,,,
Colorado,Cities,New Castle,0,0,0,0,"4,571",,,,
Colorado,Cities,Northglenn,0,0,0,0,"37,232",,,,
Colorado,Cities,Oak Creek,0,0,0,0,870,,,,
Colorado,Cities,Olathe,0,0,,,"1,799",,,,
Colorado,Cities,Pagosa Springs,0,0,0,0,"1,710",,,,
Colorado,Cities,Palisade,0,0,0,0,"2,649",,,,
Colorado,Cities,Paonia,0,0,0,0,"1,417",,,,
Colorado,Cities,Parachute,0,0,0,0,"1,100",,,,
Colorado,Cities,Parker,0,0,0,0,"47,748",,,,
Colorado,Cities,Platteville,,,0,0,"2,577",,,,
Colorado,Cities,Rangely,0,0,0,0,"2,479",,,,
Colorado,Cities,Rocky Ford,0,0,0,0,"3,906",,,,
Colorado,Cities,Salida,0,0,0,0,"5,346",,,,
Colorado,Cities,Severance,0,0,0,0,"3,376",,,,
Colorado,Cities,Sheridan,0,0,0,0,"5,880",,,,
Colorado,Cities,Silt,0,0,0,0,"2,991",,,,
Colorado,Cities,Silverthorne,0,0,0,0,"3,921",,,,
Colorado,Cities,South Fork,0,0,0,0,375,,,,
Colorado,Cities,Springfield,0,0,0,0,"1,438",,,,
Colorado,Cities,Sterling,0,0,0,0,"14,690",,,,
Colorado,Cities,Stratton,0,0,0,0,673,,,,
Colorado,Cities,Timnath,0,0,0,0,"1,436",,,,
Colorado,Cities,Trinidad,0,0,0,0,"8,689",,,,
Colorado,Cities,Vail,0,0,0,0,"5,241",,,,
Colorado,Cities,Walsenburg,0,0,0,0,"2,960",,,,
Colorado,Cities,Walsh,0,0,0,0,538,,,,
Colorado,Cities,Wheat Ridge,0,0,0,0,"30,882",,,,
Colorado,Cities,Windsor,0,0,0,0,"20,094",,,,
Colorado,Cities,Woodland Park,0,0,0,0,"7,185",,,,
Colorado,Cities,Wray,0,0,0,0,"2,373",,,,
Colorado,Cities,Yuma,0,0,0,0,"3,563",,,,
Connecticut,Cities,Ansonia,0,0,0,0,"19,128",,,,
Connecticut,Cities,Avon,0,0,0,0,"18,325",,,,
Connecticut,Cities,Berlin,0,0,0,0,"20,657",,,,
Connecticut,Cities,Bloomfield,0,0,0,0,"20,637",,,,
Connecticut,Cities,Branford,0,0,0,0,"28,021",,,,
Connecticut,Cities,Bristol,0,0,0,0,"60,642",,,,
Connecticut,Cities,Brookfield,0,0,0,0,"16,884",,,,
Connecticut,Cities,Cheshire,0,0,0,0,"29,310",,,,
Connecticut,Cities,Clinton,0,0,0,0,"13,179",,,,
Connecticut,Cities,Coventry,0,0,0,0,"12,419",,,,
Connecticut,Cities,Cromwell,0,0,0,0,"14,290",,,,
Connecticut,Cities,Darien,0,0,0,0,"21,229",,,,
Connecticut,Cities,East Haven,0,0,0,0,"29,166",,,,
Connecticut,Cities,Easton,0,0,0,0,"7,636",,,,
Connecticut,Cities,Fairfield,0,0,0,0,"60,772",,,,
Connecticut,Cities,Farmington,0,0,0,0,"25,587",,,,
Connecticut,Cities,Granby,0,0,0,0,"11,326",,,,
Connecticut,Cities,Greenwich,0,0,0,0,"62,576",,,,
Connecticut,Cities,Madison,0,0,0,0,"18,294",,,,
Connecticut,Cities,Middlebury,0,0,0,0,"7,570",,,,
Connecticut,Cities,Monroe,0,0,0,0,"19,889",,,,
Connecticut,Cities,Naugatuck,0,0,0,0,"31,744",,,,
Connecticut,Cities,New Canaan,0,0,0,0,"20,224",,,,
Connecticut,Cities,Newtown,0,0,0,0,"28,188",,,,
Connecticut,Cities,North Haven,0,0,0,0,"24,013",,,,
Connecticut,Cities,Orange,0,0,0,0,"13,926",,,,
Connecticut,Cities,Plainfield,0,0,0,0,"15,224",,,,
Connecticut,Cities,Putnam,0,0,0,0,"9,461",,,,
Connecticut,Cities,Redding,0,0,0,0,"9,341",,,,
Connecticut,Cities,Ridgefield,0,0,0,0,"25,168",,,,
Connecticut,Cities,Seymour,0,0,0,0,"16,568",,,,
Connecticut,Cities,Shelton,0,0,0,0,"40,475",,,,
Connecticut,Cities,Simsbury,0,0,0,0,"23,651",,,,
Connecticut,Cities,Stonington,0,0,0,0,"18,561",,,,
Connecticut,Cities,Thomaston,0,0,0,0,"7,758",,,,
Connecticut,Cities,Trumbull,0,0,0,0,"36,665",,,,
Connecticut,Cities,Vernon,0,0,0,0,"29,104",,,,
Connecticut,Cities,Waterford,0,0,0,0,"19,541",,,,
Connecticut,Cities,Watertown,0,0,0,0,"22,183",,,,
Connecticut,Cities,West Hartford,0,0,0,0,"63,276",,,,
Connecticut,Cities,Weston,0,0,0,0,"10,402",,,,
Connecticut,Cities,Westport,0,0,0,0,"27,279",,,,
Connecticut,Cities,Wethersfield,0,0,0,0,"26,722",,,,
Connecticut,Cities,Wilton,0,0,0,0,"18,803",,,,
Connecticut,Cities,Windsor,0,0,0,0,"29,154",,,,
Connecticut,Cities,Woodbridge,0,0,0,0,"8,954",,,,
Delaware,Cities,Bethany Beach,0,0,0,0,"1,111",,,,
Delaware,Cities,Blades,0,0,0,0,"1,293",,,,
Delaware,Cities,Bridgeville,0,0,0,0,"2,138",,,,
Delaware,Cities,Camden,0,0,0,0,"3,516",,,,
Delaware,Cities,Cheswold,0,0,0,0,"1,432",,,,
Delaware,Cities,Clayton,0,0,0,0,"3,035",,,,
Delaware,Cities,Dagsboro,0,0,0,0,838,,,,
Delaware,Cities,Delaware City,0,0,0,0,"1,719",,,,
Delaware,Cities,Delmar,0,0,0,0,"1,655",,,,
Delaware,Cities,Dewey Beach,0,0,0,0,352,,,,
Delaware,Cities,Ellendale,0,0,0,0,393,,,,
Delaware,Cities,Elsmere,0,0,0,0,"6,165",,,,
Delaware,Cities,Felton,0,0,0,0,"1,351",,,,
Delaware,Cities,Fenwick Island,0,0,0,0,395,,,,
Delaware,Cities,Frankford,0,0,0,0,887,,,,
Delaware,Cities,Frederica,0,0,0,0,806,,,,
Delaware,Cities,Georgetown,0,0,0,0,"6,689",,,,
Delaware,Cities,Greenwood,0,0,0,0,"1,017",,,,
Delaware,Cities,Harrington,0,0,0,0,"3,697",,,,
Delaware,Cities,Kenton,0,0,0,0,273,,,,
Delaware,Cities,Laurel,0,0,0,0,"3,873",,,,
Delaware,Cities,Lewes,0,0,0,0,"2,869",,,,
Delaware,Cities,Middletown,0,0,0,0,"19,658",,,,
Delaware,Cities,Millsboro,0,0,0,0,"4,018",,,,
Delaware,Cities,Newark,0,0,0,0,"32,674",,,,
Delaware,Cities,Newport,0,0,0,0,"1,064",,,,
Delaware,Cities,Ocean View,0,0,0,0,"1,972",,,,
Delaware,Cities,Rehoboth Beach,0,0,0,0,"1,387",,,,
Delaware,Cities,Selbyville,0,0,0,0,"2,281",,,,
Delaware,Cities,South Bethany,0,0,0,0,471,,,,
Delaware,Cities,Wilmington,0,0,0,0,"71,460",,,,
Delaware,Cities,Wyoming,0,0,0,0,"1,400",,,,
Florida,Cities,Alachua,0,0,0,0,"9,338",,,,
Florida,Cities,Altamonte Springs,0,0,0,0,"42,040",,,,
Florida,Cities,Altha,0,0,0,0,536,,,,
Florida,Cities,Apalachicola,0,0,0,0,"2,269",,,,
Florida,Cities,Apopka,0,0,0,0,"45,397",,,,
Florida,Cities,Arcadia,0,0,0,0,"7,615",,,,
Florida,Cities,Astatula,0,0,0,0,"1,838",,,,
Florida,Cities,Atlantic Beach,0,0,0,0,"12,933",,,,
Florida,Cities,Atlantis,0,0,0,0,"2,064",,,,
Florida,Cities,Auburndale,0,0,0,0,"14,048",,,,
Florida,Cities,Aventura,0,0,0,0,"37,357",,,,
Florida,Cities,Avon Park,0,0,0,0,"8,780",,,,
Florida,Cities,Bal Harbour Village,0,0,0,0,"2,623",,,,
Florida,Cities,Bartow,0,0,0,0,"17,781",,,,
Florida,Cities,Bay Harbor Islands,0,0,0,0,"5,881",,,,
Florida,Cities,Belleair,0,0,0,0,"3,904",,,,
Florida,Cities,Belleair Beach,0,0,0,0,"1,573",,,,
Florida,Cities,Belleair Bluffs,0,0,0,0,"2,046",,,,
Florida,Cities,Belle Glade,0,0,0,0,"17,925",,,,
Florida,Cities,Belleview,0,0,0,0,"4,532",,,,
Florida,Cities,Biscayne Park,0,0,0,0,"3,192",,,,
Florida,Cities,Blountstown,0,0,0,0,"2,527",,,,
Florida,Cities,Boca Raton,0,0,0,0,"88,749",,,,
Florida,Cities,Bonifay,0,0,0,0,"2,766",,,,
Florida,Cities,Bowling Green,0,0,0,0,"2,902",,,,
Florida,Cities,Boynton Beach,0,0,0,0,"70,692",,,,
Florida,Cities,Bradenton,0,0,0,0,"51,023",,,,
Florida,Cities,Bradenton Beach,0,0,0,0,"1,196",,,,
Florida,Cities,Brooksville,0,0,0,0,"7,705",,,,
Florida,Cities,Bunnell,0,0,0,0,"2,740",,,,
Florida,Cities,Cape Coral,0,0,0,0,"163,461",,,,
Florida,Cities,Carrabelle,0,0,0,0,"2,872",,,,
Florida,Cities,Casselberry,0,0,0,0,"26,518",,,,
Florida,Cities,Cedar Key,0,0,0,0,696,,,,
Florida,Cities,Center Hill,0,0,0,0,983,,,,
Florida,Cities,Chattahoochee,0,0,0,0,"3,055",,,,
Florida,Cities,Chiefland,0,0,0,0,"2,219",,,,
Florida,Cities,Chipley,0,0,0,0,"3,572",,,,
Florida,Cities,Clearwater,0,0,0,0,"108,908",,,,
Florida,Cities,Clermont,0,0,0,0,"29,620",,,,
Florida,Cities,Clewiston,0,0,0,0,"6,999",,,,
Florida,Cities,Cocoa,0,0,0,0,"17,238",,,,
Florida,Cities,Cocoa Beach,0,0,0,0,"11,268",,,,
Florida,Cities,Coconut Creek,0,0,0,0,"55,659",,,,
Florida,Cities,Coleman,0,0,0,0,797,,,,
Florida,Cities,Cooper City,0,0,0,0,"33,706",,,,
Florida,Cities,Coral Gables,0,0,0,0,"50,250",,,,
Florida,Cities,Coral Springs,0,0,0,0,"126,608",,,,
Florida,Cities,Cottondale,0,0,0,0,899,,,,
Florida,Cities,Crescent City,0,0,0,0,"1,554",,,,
Florida,Cities,Crestview,0,0,0,0,"22,818",,,,
Florida,Cities,Cross City,0,0,0,0,"1,697",,,,
Florida,Cities,Crystal River,0,0,0,0,"3,041",,,,
Florida,Cities,Dade City,0,0,0,0,"6,529",,,,
Florida,Cities,Dania,0,0,0,0,"30,871",,,,
Florida,Cities,Davenport,0,0,0,0,"3,006",,,,
Florida,Cities,Davie,0,0,0,0,"96,581",,,,
Florida,Cities,Daytona Beach,0,0,0,0,"62,381",,,,
Florida,Cities,Daytona Beach Shores,0,0,0,0,"4,260",,,,
Florida,Cities,Deerfield Beach,0,0,0,0,"78,203",,,,
Florida,Cities,De Funiak Springs,0,0,0,0,"5,584",,,,
Florida,Cities,Deland,0,0,0,0,"27,575",,,,
Florida,Cities,Doral,0,0,0,0,"48,896",,,,
Florida,Cities,Dunedin,0,0,0,0,"35,493",,,,
Florida,Cities,Dunnellon,0,0,0,0,"1,750",,,,
Florida,Cities,Eatonville,0,0,0,0,"2,252",,,,
Florida,Cities,Edgewater,0,0,0,0,"20,820",,,,
Florida,Cities,Edgewood,0,0,0,0,"2,664",,,,
Florida,Cities,El Portal,0,0,0,0,"2,411",,,,
Florida,Cities,Eustis,0,0,0,0,"19,001",,,,
Florida,Cities,Fellsmere,0,0,0,0,"5,314",,,,
Florida,Cities,Fernandina Beach,0,0,0,0,"11,770",,,,
Florida,Cities,Flagler Beach,0,0,0,0,"4,611",,,,
Florida,Cities,Florida City,0,0,0,0,"12,132",,,,
Florida,Cities,Fort Lauderdale,0,0,0,0,"172,398",,,,
Florida,Cities,Fort Myers,0,0,0,0,"66,835",,,,
Florida,Cities,Fort Pierce,0,0,0,0,"42,866",,,,
Florida,Cities,Fort Walton Beach,0,0,0,0,"20,568",,,,
Florida,Cities,Fruitland Park,0,0,0,0,"4,208",,,,
Florida,Cities,Golden Beach,0,0,0,0,956,,,,
Florida,Cities,Graceville,0,0,0,0,"2,215",,,,
Florida,Cities,Greenacres City,0,0,0,0,"38,735",,,,
Florida,Cities,Green Cove Springs,0,0,0,0,"6,994",,,,
Florida,Cities,Greensboro,0,0,0,0,622,,,,
Florida,Cities,Gretna,0,0,0,0,"1,420",,,,
Florida,Cities,Groveland,0,0,0,0,"9,325",,,,
Florida,Cities,Gulf Breeze,0,0,0,0,"6,044",,,,
Florida,Cities,Gulfport,0,0,0,0,"12,081",,,,
Florida,Cities,Gulf Stream,0,0,0,0,812,,,,
Florida,Cities,Haines City,0,0,0,0,"21,154",,,,
Florida,Cities,Hampton,0,0,0,0,491,,,,
Florida,Cities,Havana,0,0,0,0,"1,705",,,,
Florida,Cities,Hialeah,0,0,0,0,"234,182",,,,
Florida,Cities,Hialeah Gardens,0,0,0,0,"22,728",,,,
Florida,Cities,Highland Beach,0,0,0,0,"3,642",,,,
Florida,Cities,High Springs,0,0,0,0,"5,545",,,,
Florida,Cities,Hillsboro Beach,0,0,0,0,"1,957",,,,
Florida,Cities,Holly Hill,0,0,0,0,"11,619",,,,
Florida,Cities,Hollywood,0,0,0,0,"146,643",,,,
Florida,Cities,Holmes Beach,0,0,0,0,"4,000",,,,
Florida,Cities,Howey-in-the-Hills,0,0,0,0,"1,127",,,,
Florida,Cities,Indialantic,0,0,0,0,"2,735",,,,
Florida,Cities,Indian Creek Village,0,0,0,0,90,,,,
Florida,Cities,Indian Harbour Beach,0,0,0,0,"8,256",,,,
Florida,Cities,Indian River Shores,0,0,0,0,"3,989",,,,
Florida,Cities,Indian Rocks Beach,0,0,0,0,"4,150",,,,
Florida,Cities,Indian Shores,0,0,0,0,"1,432",,,,
Florida,Cities,Inglis,0,0,0,0,"1,309",,,,
Florida,Cities,Interlachen,0,0,0,0,"1,373",,,,
Florida,Cities,Jacksonville Beach,0,0,0,0,"21,783",,,,
Florida,Cities,Jasper,0,0,0,0,"4,450",,,,
Florida,Cities,Jennings,0,0,0,0,876,,,,
Florida,Cities,Juno Beach,0,0,0,0,"3,268",,,,
Florida,Cities,Jupiter Inlet Colony,0,0,0,0,417,,,,
Florida,Cities,Jupiter Island,0,0,0,0,843,,,,
Florida,Cities,Kenneth City,0,0,0,0,"5,001",,,,
Florida,Cities,Key Biscayne,0,0,0,0,"12,891",,,,
Florida,Cities,Key Colony Beach,0,0,0,0,819,,,,
Florida,Cities,Key West,0,0,0,0,"25,185",,,,
Florida,Cities,Kissimmee,0,0,0,0,"64,617",,,,
Florida,Cities,Lady Lake,0,0,0,0,"14,148",,,,
Florida,Cities,Lake City,0,0,0,0,"12,115",,,,
Florida,Cities,Lake Clarke Shores,0,0,0,0,"3,472",,,,
Florida,Cities,Lake Hamilton,0,0,0,0,"1,276",,,,
Florida,Cities,Lake Helen,0,0,0,0,"2,619",,,,
Florida,Cities,Lakeland,0,0,0,0,"100,725",,,,
Florida,Cities,Lake Mary,0,0,0,0,"14,836",,,,
Florida,Cities,Lake Park,0,0,0,0,"8,363",,,,
Florida,Cities,Lake Placid,0,0,0,0,"2,125",,,,
Florida,Cities,Lake Wales,0,0,0,0,"14,854",,,,
Florida,Cities,Lake Worth,0,0,0,0,"36,055",,,,
Florida,Cities,Lantana,0,0,0,0,"10,689",,,,
Florida,Cities,Lauderdale-by-the-Sea,0,0,0,0,"6,322",,,,
Florida,Cities,Lauderdale Lakes,0,0,0,0,"34,124",,,,
Florida,Cities,Lauderhill,0,0,0,0,"69,798",,,,
Florida,Cities,Lawtey,0,0,0,0,722,,,,
Florida,Cities,Leesburg,0,0,0,0,"20,910",,,,
Florida,Cities,Lighthouse Point,0,0,0,0,"10,831",,,,
Florida,Cities,Live Oak,0,0,0,0,"6,941",,,,
Florida,Cities,Longboat Key,0,0,0,0,"7,026",,,,
Florida,Cities,Longwood,0,0,0,0,"13,781",,,,
Florida,Cities,Lynn Haven,0,0,0,0,"19,112",,,,
Florida,Cities,Madeira Beach,0,0,0,0,"4,290",,,,
Florida,Cities,Madison,0,0,0,0,"2,746",,,,
Florida,Cities,Maitland,0,0,0,0,"16,527",,,,
Florida,Cities,Manalapan,0,0,0,0,434,,,,
Florida,Cities,Mangonia Park,0,0,0,0,"1,940",,,,
Florida,Cities,Marco Island,0,0,0,0,"16,942",,,,
Florida,Cities,Margate,0,0,0,0,"55,576",,,,
Florida,Cities,Marianna,0,0,0,0,"9,706",,,,
Florida,Cities,Mascotte,0,0,0,0,"5,211",,,,
Florida,Cities,Medley,0,0,0,0,862,,,,
Florida,Cities,Melbourne Beach,0,0,0,0,"3,116",,,,
