Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
,,,Morton,0,0,0,0,
,,,Nemaha,0,0,0,0,
,,,Neosho,0,0,0,0,
,,,Ness,0,0,0,0,
,,,Norton,0,0,0,0,
,,,Osborne,0,0,0,0,
,,,Ottawa,0,0,0,,
,,,Pawnee,0,0,0,0,
,,,Phillips,0,0,0,0,
,,,Pratt,0,0,0,0,
,,,Rawlins,0,0,0,0,
,,,Reno,0,0,0,0,
,,,Republic,0,0,0,0,
,,,Rice,0,0,0,0,
,,,Rooks,0,0,0,0,
,,,Russell,0,0,0,0,
,,,Saline,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Seward,0,0,0,0,
,,,Sheridan,0,0,0,0,
,,,Sherman,0,0,0,0,
,,,Stafford,0,0,0,0,
,,,Stanton,0,0,0,0,
,,,Thomas,0,0,0,0,
,,,Trego,0,0,0,0,
,,,Wallace,0,0,0,,
,,,Washington,0,0,0,0,
,,,Wichita,0,0,0,0,
,,,Wilson,0,0,0,0,
,,,Woodson,0,0,0,0,
,,State Police Agencies,Kansas Highway Patrol,0,0,0,0,
,,Tribal Agencies,Iowa Tribal,0,,0,0,
,,,Potawatomi Tribal,0,0,0,0,
,,Other Agencies,Blue Valley School District,0,0,0,0,
,,,Franklin County Drug Enforcement,0,0,0,0,
,,,Kansas Alcoholic Beverage Control,0,0,0,0,
,,,Kansas Bureau of Investigation,0,0,0,0,
,,,Kansas Department of Wildlife and Parks,0,0,0,0,
,,,Kansas Lottery Security Division,0,0,0,0,
,,,"Kansas Racing Commission, Security Division",0,0,0,,
,,,Metropolitan Topeka Airport Authority,0,0,0,0,
,,,Shawnee Mission Public Schools,0,0,0,0,
,,,State Fire Marshal,0,0,0,0,
,,,"Topeka Fire Department, Arson Investigation",0,0,0,0,
,,,Unified School District:,,,,,
,,,Auburn-Washburn,0,0,0,0,
,,,Bluestem,,0,0,,
,,,Goddard,0,0,0,0,
,,,Maize,0,0,0,0,
,,,Seaman,0,0,0,0,
,,,Shawnee Heights,0,0,0,0,
,Kentucky,Cities,Albany,0,0,0,0,2021
,,,Alexandria,0,0,0,0,8557
,,,Ashland,0,0,0,0,21707
,,,Auburn,0,0,0,0,1340
,,,Audubon Park,0,0,0,0,1490
,,,Augusta,0,0,0,0,1197
,,,Bardwell,0,0,0,0,717
,,,Beattyville,0,0,0,0,1299
,,,Beaver Dam,0,0,0,0,3454
,,,Bellefonte,0,0,0,,889
,,,Benham,0,0,0,0,498
,,,Benton,0,0,0,0,4341
,,,Bloomfield,0,0,0,0,852
,,,Brandenburg,0,0,0,0,2733
,,,Brownsville,0,0,0,0,833
,,,Burkesville,0,0,0,0,1520
,,,Burnside,0,0,0,0,620
,,,Cadiz,0,0,0,0,2557
,,,Calvert City,0,0,0,0,2561
,,,Carlisle,0,0,0,0,1999
,,,Carrollton,0,0,0,0,4021
,,,Catlettsburg,0,0,0,0,1859
,,,Cave City,0,0,0,0,2252
,,,Centertown,0,0,0,0,429
,,,Central City,0,0,0,0,5955
,,,Clarkson,0,0,0,0,883
,,,Clay City,0,0,0,0,1082
,,,Clinton,0,0,0,0,1361
,,,Cloverport,0,0,0,0,1168
,,,Coal Run Village,0,0,0,0,1707
,,,Cold Spring,0,0,0,0,5968
,,,Columbia,0,0,0,0,4468
,,,Corbin,0,0,0,0,7351
,,,Cumberland,0,0,0,0,2226
,,,Cynthiana,0,0,0,0,6396
,,,Dawson Springs,0,0,0,0,2769
,,,Dayton,0,0,0,0,5388
,,,Dry Ridge,0,0,0,0,2210
,,,Earlington,0,0,0,0,1416
,,,Eddyville,0,0,0,0,2559
,,,Edgewood,0,0,0,0,8633
,,,Edmonton,0,0,0,0,1595
,,,Elkton,0,0,0,0,2067
,,,Elsmere,0,0,0,0,8509
,,,Erlanger,0,0,0,0,22034
,,,Evarts,0,0,0,0,959
,,,Ferguson,0,0,0,0,934
,,,Flatwoods,0,0,0,0,7431
,,,Fort Mitchell,0,0,0,0,8264
,,,Fort Wright,0,0,0,0,5764
,,,Franklin,0,0,0,0,8453
,,,Gamaliel,0,0,0,0,377
,,,Glasgow,0,0,0,0,14095
,,,Grayson,0,0,0,0,4210
,,,Greensburg,0,0,0,0,2162
,,,Greenup,0,0,0,0,1190
,,,Greenville,0,0,0,0,4294
,,,Guthrie,0,0,0,0,1423
,,,Hardinsburg,0,0,0,0,2369
,,,Harlan,0,0,0,0,1735
,,,Hartford,0,0,0,0,2707
,,,Hawesville,0,0,0,0,947
,,,Hazard,0,0,0,0,4474
,,,Henderson,0,0,0,0,28926
,,,Heritage Creek,0,0,0,0,1087
,,,Highland Heights,0,0,0,0,6978
,,,Hillview,0,0,0,0,8279
,,,Hodgenville,0,0,0,0,3239
,,,Horse Cave,0,0,0,0,2321
,,,Hurstbourne Acres,0,0,0,0,1831
,,,Indian Hills,0,0,0,0,2898
,,,Inez,0,0,0,0,708
,,,Irvine,0,0,0,0,2720
,,,Irvington,0,0,0,0,1195
,,,Jackson,0,0,0,0,2231
,,,Jamestown,0,0,0,0,1804
,,,Jeffersontown,0,0,0,0,26874
,,,Jenkins,0,0,0,0,2203
,,,Junction City,0,0,0,0,2256
,,,La Center,0,0,0,0,1012
,,,La Grange,0,0,0,0,8149
,,,Lakeside Park-Crestview Hills,0,0,0,0,5856
,,,Lawrenceburg,0,0,0,0,10642
,,,Lebanon,0,0,0,0,5601
,,,Lebanon Junction,0,0,0,0,1837
,,,Leitchfield,0,0,0,0,6766
,,,Lewisburg,0,0,0,0,811
,,,Lewisport,0,0,0,0,1677
,,,Liberty,0,0,0,0,2168
,,,London,0,0,0,0,8078
,,,Loyall,0,0,0,0,1454
,,,Ludlow,0,0,0,0,4438
,,,Lynnview,0,0,0,0,923
,,,Madisonville,0,0,0,0,19637
,,,Manchester,0,0,0,0,1261
,,,Marion,0,0,0,0,3053
,,,Martin,0,0,0,0,631
,,,Meadow Vale,0,0,0,0,745
,,,Morganfield,0,0,0,0,3308
,,,Morgantown,0,0,0,0,2425
,,,Mortons Gap,0,0,0,0,865
,,,Mount Vernon,0,0,0,0,2486
,,,Muldraugh,0,0,0,0,981
,,,Munfordville,0,0,0,0,1621
,,,New Haven,0,0,,,867
,,,Oak Grove,0,0,0,0,7469
,,,Olive Hill,0,0,0,0,1596
,,,Owenton,0,0,0,0,1332
,,,Owingsville,0,0,0,0,1554
,,,Paintsville,0,0,0,0,3473
,,,Pembroke,0,,0,,867
,,,Pewee Valley,0,0,0,0,1467
,,,Pikeville,0,0,0,0,6909
,,,Pineville,0,0,0,0,1884
,,,Pioneer Village,0,0,0,0,2057
,,,Powderly,0,0,0,0,741
,,,Prospect,0,0,0,0,4747
,,,Providence,0,0,0,0,3213
,,,Raceland,0,0,0,0,2426
,,,Ravenna,0,0,0,0,608
,,,Russell,0,0,0,0,3385
,,,Russell Springs,0,0,0,0,2453
,,,Russellville,0,0,0,0,6968
,,,Sadieville,0,0,0,0,309
,,,Salyersville,0,0,0,0,1870
,,,Science Hill,0,0,0,0,702
,,,Scottsville,0,0,0,0,4275
,,,Silver Grove,0,0,0,0,1112
,,,Simpsonville,0,0,0,0,2550
,,,Smiths Grove,0,0,0,0,728
,,,South Shore,0,0,0,0,1124
,,,Southgate,0,0,0,0,3840
,,,Springfield,0,0,0,0,2554
,,,Stamping Ground,0,0,0,0,659
,,,Stanford,0,0,0,0,3498
,,,Stanton,0,0,0,0,2748
,,,St. Matthews,0,0,0,0,17651
,,,Strathmoor Village,0,0,0,0,656
,,,Sturgis,0,0,0,0,1911
,,,Taylorsville,0,0,0,0,780
,,,Tompkinsville,0,0,0,0,2402
,,,Trenton,0,0,0,0,385
,,,Uniontown,0,0,0,0,1009
,,,Villa Hills,0,0,0,0,7540
,,,Vine Grove,0,0,0,0,4616
,,,Warsaw,0,0,0,0,1623
,,,West Liberty,0,0,0,0,3444
,,,West Point,0,0,0,0,813
,,,Wheelwright,0,0,0,0,775
,,,Whitesburg,0,0,0,0,2135
,,,Wilder,0,0,0,0,3064
,,,Williamsburg,0,0,0,0,5281
,,,Williamstown,0,0,0,0,3957
,,,Wilmore,0,0,0,0,3720
,,,Worthington,0,0,0,0,1612
,,Universities and Colleges,Kentucky State University,0,0,0,0,2746
,,,Morehead State University,0,0,0,0,10968
,,,Northern Kentucky University,0,0,0,0,15724
,,,University of Kentucky,0,0,0,0,27226
,,,Western Kentucky University,0,0,0,0,21036
,,Metropolitan Counties,Allen,0,0,0,0,
,,,Bourbon,0,0,0,0,
,,,Bracken,0,0,0,0,
,,,Butler,0,0,0,0,
,,,Clark,0,0,0,0,
,,,Daviess,0,0,0,0,
,,,Edmonson,0,0,0,0,
,,,Gallatin,0,0,0,0,
,,,Grant,0,0,0,0,
,,,Greenup,0,0,0,0,
,,,Hancock,0,0,0,0,
,,,Hardin,0,0,0,0,
,,,Henderson,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Kenton,0,0,0,0,
,,,Larue,0,0,0,0,
,,,McLean,0,0,0,0,
,,,Oldham,0,0,0,0,
,,,Oldham County Police Department,0,0,0,0,
,,,Pendleton,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Trigg,0,0,0,0,
,,,Trimble,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Woodford,0,0,0,0,
,,Nonmetropolitan Counties,Adair,0,0,0,0,
,,,Anderson,0,0,0,0,
,,,Barren,0,0,0,0,
,,,Bell,0,0,0,0,
,,,Boyle,0,0,0,0,
,,,Breckinridge,0,0,0,0,
,,,Caldwell,0,0,0,0,
,,,Calloway,0,0,0,0,
,,,Carlisle,0,0,0,0,
,,,Carroll,0,0,0,0,
,,,Carter,0,0,0,0,
,,,Casey,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Clinton,,0,0,0,
,,,Crittenden,0,0,0,0,
,,,Cumberland,0,0,0,0,
,,,Elliott,0,0,0,0,
,,,Estill,0,0,0,0,
,,,Fleming,0,0,0,0,
,,,Floyd,0,0,0,0,
,,,Fulton,0,0,0,0,
,,,Garrard,0,0,0,0,
,,,Graves,0,0,0,0,
,,,Grayson,0,0,0,0,
,,,Green,0,0,0,0,
,,,Harlan,0,0,0,0,
,,,Harrison,0,0,0,0,
,,,Hart,0,0,0,0,
,,,Hickman,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Jackson County Police Department,,,,0,
,,,Johnson,0,0,0,0,
,,,Knott,0,0,0,0,
,,,Lawrence,0,0,0,0,
,,,Lee,0,0,0,0,
,,,Leslie,,,0,0,
,,,Letcher,0,0,0,0,
,,,Lewis,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,Livingston,0,0,0,0,
,,,Logan,0,0,0,0,
,,,Lyon,0,0,0,0,
,,,Madison,0,0,0,0,
,,,Magoffin,0,0,0,0,
,,,Marion,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,Martin,0,0,0,0,
,,,McCreary,0,0,0,0,
,,,Menifee,0,0,0,0,
,,,Mercer,0,0,0,0,
,,,Metcalfe,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Muhlenberg,0,0,0,0,
,,,Nelson,0,0,0,0,
,,,Nicholas,0,0,0,0,
,,,Owsley,0,0,0,0,
,,,Perry,0,0,0,0,
,,,Perry County Police Department,0,0,0,0,
,,,Pike,0,0,0,0,
,,,Powell,0,0,0,0,
,,,Pulaski,0,0,0,0,
,,,Rockcastle,0,0,0,0,
,,,Rowan,0,0,0,0,
,,,Russell,0,0,0,0,
,,,Simpson,0,0,0,0,
,,,Taylor,0,0,0,0,
,,,Todd,0,0,0,0,
,,,Union,0,0,0,0,
,,,Wayne,0,0,0,0,
,,,Webster,0,0,0,0,
,,,Whitley,0,0,0,0,
,,State Police Agencies,State Police:,,,,,
,,,Bowling Green,0,0,0,0,
,,,Campbellsburg,0,0,0,0,
,,,Cannabis Suppression Section,0,0,0,0,
,,,Columbia,0,0,0,0,
,,,Drug Enforcement Area 2,0,0,0,0,
,,,Electronic Crimes,0,0,0,0,
,,,Elizabethtown,0,0,0,0,
,,,Frankfort,0,0,0,0,
,,,Harlan,0,0,0,0,
,,,Hazard,0,0,0,0,
,,,Henderson,0,0,0,0,
,,,London,0,0,0,0,
,,,Madisonville,0,0,0,0,
,,,Pikeville,0,0,0,0,
,,,Special Investigations,0,0,0,0,
,,,West Drug Enforcement Branch,0,0,0,0,
,,Other Agencies,Alcohol Beverage Control,0,0,0,0,
,,,Barren County Drug Task Force,0,0,0,0,
,,,Buffalo Trace-Gateway Narcotics Task Force,0,0,0,0,
,,,Fish & Wildlife Enforcement,0,0,0,0,
,,,FIVCO Area Drug Task Force,0,0,0,0,
,,,Graves County Schools,0,0,0,0,
,,,Greater Hardin County Narcotics Task Force,0,0,0,0,
,,,Kentucky Fairgrounds Security,0,0,0,0,
,,,"Lee County Constable, District 3",0,0,0,0,
,,,Lexington Bluegrass Airport,0,0,0,0,
,,,Louisville Regional Airport Authority,0,0,0,0,
,,,McCracken County Public Schools,0,0,0,0,
,,,Montgomery County School District,0,0,0,0,
,,,Motor Vehicle Enforcement,0,0,0,0,
,,,Northern Kentucky Narcotics Enforcement Unit,0,0,0,0,
,,,Ohio County School System,0,0,0,0,
,,,Park Security,0,0,0,0,
,,,Pennyrile Narcotics Task Force,0,0,0,0,
,,,South Central Kentucky Drug Task Force,0,0,0,0,
,,,"Unlawful Narcotics Investigation, Treatment and Education",0,0,0,0,
,Louisiana,Cities,Addis,0,0,0,0,3666
,,,Alexandria,,0,0,0,48449
,,,Baker,0,,,,14017
,,,Bastrop,0,0,0,0,11280
,,,Bernice,0,,,,1701
,,,Breaux Bridge,0,0,0,0,8301
,,,Brusly,0,0,0,,2640
,,,Coushatta,,,0,0,1934
,,,Denham Springs,0,0,0,0,10451
,,,Farmerville,0,,,0,3884
,,,Ferriday,,0,0,0,3540
,,,Golden Meadow,0,0,0,0,2121
,,,Homer,0,,,,3193
,,,Houma,0,0,0,0,33945
,,,Independence,0,0,0,0,1695
,,,Jena,0,0,0,0,3439
,,,Jonesville,0,0,0,0,2258
,,,Kenner,0,0,0,,67110
,,,Kinder,0,0,,0,2491
,,,Lafayette,,0,0,0,122852
,,,Mandeville,0,,0,0,11777
,,,Norwood,0,0,0,0,321
,,,Olla,0,,,,1407
,,,Patterson,,,0,0,6099
,,,Port Allen,0,,,,5281
,,,Ruston,0,0,0,0,22046
,,,Shreveport,0,0,,,202164
,,,Springhill,0,0,0,0,5310
,,,Tallulah,0,,,,7319
,,,Thibodaux,0,,0,0,14701
,,,West Monroe,,0,0,0,13250
,,,Westwego,0,0,0,0,8586
,,,Wilson,0,0,0,0,593
,,,Winnfield,0,0,0,0,4787
,,Universities and Colleges,Louisiana State University:,,,,,
,,,Baton Rouge,,0,0,0,29718
,,,Eunice,0,0,0,0,2982
,,,Shreveport,0,,,,4562
,,,Nicholls State University,0,0,,,6767
,,,Tulane University,0,0,0,0,12845
,,,"University of Louisiana, Monroe",0,,,,8583
,,,University of New Orleans,0,0,0,0,10903
,,Metropolitan Counties,Bossier,0,,,,
,,,Grant,0,0,0,0,
,,,Iberia,0,,,,
,,,Jefferson,,0,0,0,
,,,Lafayette,0,0,0,0,
,,,Ouachita,,,0,0,
,,,St. Bernard,0,,,0,
,,,St. Charles,0,0,0,0,
,,,St. Martin,,0,0,,
,,,Terrebonne,0,0,0,,
,,,West Baton Rouge,0,0,0,0,
,,Nonmetropolitan Counties,Allen,0,0,0,0,
,,,Assumption,0,0,0,0,
,,,Natchitoches,0,,,,
,Maine,Cities,Ashland,0,0,0,0,1296
,,,Bath,0,0,0,0,8499
,,,Belfast,0,0,0,0,6665
,,,Berwick,0,0,0,0,7291
,,,Biddeford,0,0,0,0,21402
,,,Boothbay Harbor,0,0,0,0,2153
,,,Brewer,0,0,0,0,9481
,,,Bridgton,0,0,0,0,5228
,,,Brownville,0,0,0,0,1243
,,,Brunswick,0,0,0,0,20343
,,,Bucksport,0,0,0,0,4945
,,,Buxton,0,0,0,0,8083
,,,Calais,0,0,0,0,3105
,,,Camden,0,0,0,0,4850
,,,Cape Elizabeth,0,0,0,0,9045
,,,Caribou,0,0,0,0,8150
,,,Carrabassett Valley,0,0,0,0,779
,,,Clinton,0,0,0,0,3483
,,,Cumberland,0,0,0,0,7236
,,,Damariscotta,0,0,0,0,2206
,,,Dexter,0,0,0,0,3894
,,,Dixfield,0,0,0,0,2547
,,,Dover-Foxcroft,0,0,0,0,4189
,,,East Millinocket,0,0,0,0,3071
,,,Eastport,0,0,0,0,1323
,,,Eliot,0,0,0,0,6243
,,,Ellsworth,0,0,0,0,7770
,,,Fairfield,0,0,0,0,6714
,,,Falmouth,0,0,0,0,11221
,,,Farmington,0,0,0,0,7765
,,,Fort Fairfield,0,0,0,0,3480
,,,Fort Kent,0,0,0,0,4078
,,,Freeport,0,0,0,0,7906
,,,Fryeburg,0,0,0,0,3442
,,,Gardiner,0,0,0,0,5793
,,,Gorham,0,0,0,0,16432
,,,Gouldsboro,0,0,0,0,1743
,,,Greenville,0,0,0,0,1636
,,,Hallowell,0,0,0,0,2379
,,,Hampden,0,0,0,0,7254
,,,Holden,0,0,0,0,3076
,,,Islesboro,0,0,0,0,565
,,,Jay,0,0,0,0,4848
,,,Kennebunk,0,0,0,0,10864
,,,Kennebunkport,0,0,0,0,3496
,,,Limestone,0,0,0,0,2306
,,,Lincoln,0,0,0,0,5084
,,,Lincolnville,0,0,0,0,2164
,,,Lisbon,0,0,0,0,8993
,,,Machias,0,0,0,0,2209
,,,Madawaska,0,0,0,0,4017
,,,Madison,0,0,0,0,4840
,,,Mechanic Falls,0,0,0,0,3025
,,,Milbridge,0,0,0,0,1344
,,,Millinocket,0,0,0,0,4502
,,,Milo,0,0,0,0,2327
,,,Monmouth,0,0,0,0,4096
,,,Mount Desert,0,0,0,0,2061
,,,Newport,0,0,0,0,3275
,,,North Berwick,0,0,0,0,4607
,,,Norway,0,0,0,0,5006
,,,Oakland,0,0,0,0,6233
,,,Ogunquit,0,0,0,0,898
,,,Old Town,0,0,0,0,7839
,,,Orono,0,0,0,0,10364
,,,Oxford,0,0,0,0,4103
,,,Paris,0,0,0,0,5175
,,,Phippsburg,0,0,0,0,2212
,,,Presque Isle,0,0,0,0,9648
,,,Rangeley,0,0,0,0,1175
,,,Richmond,0,0,0,0,3406
,,,Rockland,0,0,0,0,7297
,,,Rockport,0,0,0,0,3331
,,,Sabattus,0,0,0,0,4866
,,,Scarborough,0,0,0,0,18982
,,,Searsport,0,0,0,0,2614
,,,South Berwick,0,0,0,0,7265
,,,South Portland,0,0,0,0,25087
,,,Southwest Harbor,0,0,0,0,1771
,,,Swan's Island,0,0,0,0,333
,,,Thomaston,0,0,0,0,2781
,,,Topsham,0,0,0,0,8770
,,,Van Buren,0,0,0,0,2161
,,,Veazie,0,0,0,0,1918
,,,Waldoboro,0,0,0,0,5044
,,,Washburn,0,0,0,0,1679
,,,Waterville,0,0,0,0,15709
,,,Westbrook,0,0,0,0,17553
,,,Wilton,0,0,0,0,4115
,,,Windham,0,0,0,0,17054
,,,Winslow,0,0,0,0,7787
,,,Winter Harbor,0,0,0,0,518
,,,Winthrop,0,0,0,0,6086
,,,Wiscasset,0,0,0,0,3711
,,,Yarmouth,0,0,0,0,8376
,,,York,0,0,0,0,12608
,,Universities and Colleges,University of Maine:,,,,,
,,,Farmington,0,0,0,0,2310
,,,Orono,0,0,0,0,11168
,,,University of Southern Maine,0,0,0,0,9301
,,Metropolitan Counties,Cumberland,0,0,0,0,
,,,Penobscot,0,0,0,0,
,,,York,0,0,0,0,
,,Nonmetropolitan Counties,Aroostook,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Hancock,0,0,0,0,
,,,Kennebec,0,0,0,0,
,,,Knox,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,Oxford,0,0,0,0,
,,,Piscataquis,0,0,0,0,
,,,Somerset,0,0,0,0,
,,,Waldo,0,0,0,0,
,,,Washington,0,0,0,0,
,,State Police Agencies,State Police:,,,,,
,,,Androscoggin County,0,0,0,0,
,,,Aroostook County,0,0,0,0,
,,,Cumberland County,0,0,0,0,
,,,Franklin County,0,0,0,0,
,,,Hancock County,0,0,0,0,
,,,Kennebec County,0,0,0,0,
,,,Knox County,0,0,0,0,
,,,Lincoln County,0,0,0,0,
,,,Oxford County,0,0,0,0,
,,,Penobscot County,0,0,0,0,
,,,Piscataquis County,0,0,0,0,
,,,Sagadahoc County,0,0,0,0,
,,,Somerset County,0,0,0,0,
,,,Waldo,0,0,0,0,
,,,Washington County,0,0,0,0,
,,,York County,0,0,0,0,
,Maryland,Cities,Aberdeen,0,0,0,0,15208
,,,Annapolis,0,0,0,0,39255
,,,Baltimore City Sheriff,0,0,0,0,
,,,Bel Air,0,0,0,0,10285
,,,Berlin,0,0,0,0,4534
,,,Berwyn Heights,0,0,0,0,3181
,,,Bladensburg,0,0,0,0,9322
,,,Boonsboro,0,0,0,0,3386
,,,Brentwood,0,0,0,0,3104
,,,Brunswick,0,0,0,0,6014
,,,Capitol Heights,0,0,0,0,4419
,,,Centreville,0,0,0,0,4376
,,,Chestertown,0,0,0,0,5305
,,,Cheverly,0,0,0,0,6291
,,,Chevy Chase Village,0,0,0,0,2008
,,,Colmar Manor,0,0,0,0,1431
,,,Cottage City,0,0,0,0,1329
,,,Crisfield,0,0,0,0,2736
,,,Cumberland,0,0,0,0,20939
,,,Delmar,0,0,0,0,3047
,,,Denton,0,0,0,0,4450
,,,District Heights,0,0,0,0,5948
,,,Easton,0,0,0,0,16202
,,,Fairmount Heights,0,0,0,0,1523
,,,Federalsburg,0,0,0,0,2758
,,,Forest Heights,0,0,0,0,2495
,,,Frederick,0,0,0,0,66808
,,,Frostburg,0,0,0,0,9049
,,,Fruitland,0,0,0,0,4937
,,,Glenarden,0,0,0,0,6113
,,,Greenbelt,0,0,0,0,23506
,,,Greensboro,0,0,0,0,1945
,,,Hagerstown,0,0,0,0,40275
,,,Hampstead,0,0,0,0,6393
,,,Hancock,0,0,0,0,1568
,,,Havre de Grace,0,0,0,0,13166
,,,Hurlock,0,0,0,0,2113
,,,Hyattsville,0,0,0,0,17889
,,,Landover Hills,0,0,0,0,1720
,,,La Plata,0,0,0,0,8982
,,,Laurel,0,0,0,0,25591
,,,Lonaconing,0,0,0,0,1220
,,,Luke,0,0,0,0,65
,,,Manchester,0,0,0,0,4859
,,,Morningside,0,0,0,0,2047
,,,Mount Rainier,0,0,0,0,8234
,,,North East,0,0,0,0,3719
,,,Oakland,0,0,0,0,1941
,,,Ocean City,0,0,0,0,7179
,,,Ocean Pines,0,0,0,0,11935
,,,Oxford,0,0,0,0,661
,,,Perryville,0,0,0,0,4429
,,,Pocomoke City,0,0,0,0,4230
,,,Princess Anne,0,0,0,0,3301
,,,Ridgely,0,0,0,0,1650
,,,Rising Sun,0,0,0,0,2824
,,,Riverdale Park,0,0,0,0,7087
,,,Rock Hall,0,0,0,0,1324
,,,Salisbury,0,0,0,0,30778
,,,Seat Pleasant,0,0,0,0,4628
,,,Smithsburg,0,0,0,0,3020
,,,Snow Hill,0,0,0,0,2124
,,,St. Michaels,0,0,0,0,1045
,,,Sykesville,0,0,0,0,4482
,,,Takoma Park,0,0,0,0,17185
,,,Taneytown,0,0,0,0,6801
,,,Thurmont,0,0,0,0,6320
,,,Trappe,0,0,0,0,1095
,,,University Park,0,0,0,0,2595
,,,Upper Marlboro,0,0,0,0,644
,,,Westminster,0,0,0,0,18786
,,Universities and Colleges,Bowie State University,0,0,0,0,5608
,,,Coppin State University,0,0,0,0,3813
,,,Hagerstown Community College,0,0,0,0,4714
,,,Morgan State University,0,0,0,0,8018
,,,Salisbury University,0,0,0,0,8606
,,,St. Mary's College,0,0,0,0,1992
,,,University of Baltimore,0,0,0,0,6406
,,,University of Maryland:,,,,,
,,,Baltimore City,0,0,0,0,6395
,,,Baltimore County,0,0,0,0,13199
,,,Eastern Shore,0,0,0,0,4509
,,Metropolitan Counties,Allegany,0,0,0,0,
,,,Anne Arundel,0,0,0,0,
,,,Anne Arundel County Police Department,0,0,0,0,
,,,Baltimore County,0,0,0,0,
,,,Cecil,0,0,0,0,
,,,Frederick,0,0,0,0,
,,,Harford,0,0,0,0,
,,,Howard,0,0,0,0,
,,,Howard County Police Department,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Prince George's,0,0,0,0,
,,,Prince George's County Police Department,0,0,0,0,
,,,Queen Anne's,0,0,0,0,
,,,Somerset,0,0,0,0,
,,,St. Mary's ,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Wicomico,0,0,0,0,
,,,Worcester,0,0,0,0,
,,Nonmetropolitan Counties,Caroline,0,0,0,0,
,,,Dorchester,0,0,0,0,
,,,Edmonston,0,0,0,0,
,,,Garrett,0,0,0,0,
,,,Kent,0,0,0,0,
,,,Talbot,0,0,0,0,
,,State Police Agencies,Maryland State Police Statewide,0,0,0,0,
,,,State Police:,,,,,
,,,Anne Arundel County,0,0,0,0,
,,,Baltimore City,0,0,0,0,
,,,Baltimore County,0,0,0,0,
,,,Calvert County,0,0,0,0,
,,,Caroline County,0,0,0,0,
,,,Carroll County,0,0,0,0,
,,,Cecil County,0,0,0,0,
,,,Charles County,0,0,0,0,
,,,Dorchester County,0,0,0,0,
,,,Garrett County,0,0,0,0,
,,,Harford County,0,0,0,0,
,,,Howard County,0,0,0,0,
,,,Kent County,0,0,0,0,
,,,Montgomery County,0,0,0,0,
,,,Prince George's County,0,0,0,0,
,,,Queen Anne's County,0,0,0,0,
,,,Somerset County,0,0,0,0,
,,,St. Mary's County,0,0,0,0,
,,,Talbot County,0,0,0,0,
,,,Washington County,0,0,0,0,
,,,Wicomico County,0,0,0,0,
,,,Worcester County,0,0,0,0,
,,Other Agencies,"Comptroller of the Treasury, Field Enforcement Division",0,0,0,0,
,,,"Department of Public Safety and Correctional Services, Internal Investigations Unit",0,0,0,0,
,,,General Services:,,,,,
,,,"Annapolis, Anne Arundel County",0,0,0,0,
,,,Baltimore City,0,0,0,0,
,,,"Maryland-National Capital Park Police, Prince George's County",0,0,0,0,
,,,Natural Resources Police,0,0,0,0,
,,,Springfield Hospital,0,0,0,0,
,,,State Fire Marshal,0,0,0,0,
,,,Transit Administration,0,0,0,0,
,,,Transportation Authority,0,0,0,0,
,Massachusetts,Cities,Abington,0,0,0,0,16215
,,,Acushnet,0,0,0,0,10408
,,,Adams,0,0,0,0,8508
,,,Agawam,0,0,0,0,28708
,,,Aquinnah,0,0,0,0,319
,,,Arlington,0,0,0,0,43675
,,,Ashburnham,0,0,0,0,6155
,,,Ashby,0,0,0,0,3134
,,,Ashland,0,0,0,0,16916
,,,Athol,0,0,0,0,11727
,,,Auburn,0,0,0,0,16389
,,,Ayer,0,0,0,0,7568
,,,Barre,0,0,0,0,5464
,,,Bellingham,0,0,0,0,16593
,,,Berkley,0,0,0,0,6475
,,,Berlin,0,0,0,0,2903
,,,Bernardston,0,0,0,0,2154
,,,Blackstone,0,0,0,0,9138
,,,Bolton,0,0,0,0,4959
,,,Bourne,0,0,0,0,19921
,,,Boxborough,0,0,0,0,5094
,,,Boxford,0,0,0,0,8099
,,,Boylston,0,0,0,0,4410
,,,Brewster,0,0,0,0,9902
,,,Brimfield,0,0,0,0,3643
,,,Brockton,0,0,0,0,95156
,,,Canton,0,0,0,0,21903
,,,Carlisle,0,0,0,0,4947
,,,Chatham,0,0,0,0,6176
,,,Chelmsford,0,0,0,0,34460
,,,Chesterfield,0,0,0,0,1230
,,,Chilmark,0,0,0,,886
,,,Clinton,0,0,0,0,13774
,,,Cohasset,0,0,0,0,7663
,,,Concord,0,0,0,0,17995
,,,Dalton,0,0,0,0,6774
