Year,State,Agency Type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population1
,,,Ironwood,0,0,0,0,5047
,,,Ishpeming,0,0,0,0,6547
,,,Ishpeming Township,0,0,0,0,3562
,,,Jonesville,0,0,0,0,2208
,,,Kalamazoo,0,0,0,0,76325
,,,Kalamazoo Township,0,0,0,0,24473
,,,Kalkaska,0,0,0,0,2062
,,,Kingsford,0,0,0,0,5093
,,,Kinross Township,0,0,0,0,7571
,,,Laingsburg,0,0,0,0,1274
,,,Lake Angelus,0,0,0,0,299
,,,Lake Odessa,0,0,0,0,2033
,,,Lake Orion,0,0,0,0,3071
,,,Lapeer Township,0,0,0,0,5054
,,,Lathrup Village,0,0,0,0,4165
,,,Laurium,0,0,0,0,1945
,,,Lawton,0,0,0,0,1864
,,,Lennon,0,0,0,0,500
,,,Leslie,0,0,0,0,1858
,,,Lincoln Township,0,0,0,0,14527
,,,Linden,0,0,0,0,3830
,,,Litchfield,0,0,0,0,1340
,,,Livonia,0,0,0,0,94521
,,,Lowell,0,0,0,0,3917
,,,Ludington,0,0,0,0,8078
,,,Luna Pier,0,0,0,0,1385
,,,Lyon Township,0,0,0,0,17945
,,,Mackinac Island,0,0,0,0,489
,,,Mackinaw City,0,0,0,0,809
,,,Madison Heights,0,0,0,0,30409
,,,Madison Township,0,0,0,0,8500
,,,Mancelona,0,0,0,0,1368
,,,Manistee,0,0,0,0,6069
,,,Manistique,0,0,0,0,2956
,,,Marenisco Township,0,0,0,0,1706
,,,Marine City,0,0,0,0,4147
,,,Marlette,0,0,0,0,1791
,,,Marquette,0,0,0,0,21460
,,,Marysville,0,0,0,0,9758
,,,Mattawan,0,0,0,0,1946
,,,Mayville,0,0,0,0,919
,,,Melvindale,0,0,0,0,10379
,,,Menominee ,0,0,0,0,8429
,,,Metamora Township,0,0,0,0,4233
,,,Michiana,0,0,0,0,183
,,,Midland,0,0,0,0,41975
,,,Montague,0,0,0,0,2356
,,,Montrose Township,0,0,0,0,7572
,,,Morenci,0,0,0,0,2196
,,,Morrice,0,0,0,0,896
,,,Mount Morris,0,0,0,0,2962
,,,Mount Morris Township,0,0,0,0,20635
,,,Mount Pleasant,0,0,0,0,25959
,,,Mundy Township,0,0,0,0,14630
,,,Munising,0,0,0,0,2301
,,,Muskegon Heights,0,0,0,0,10787
,,,Napoleon Township,0,0,0,0,6762
,,,Nashville,0,0,0,0,1634
,,,Newaygo,0,0,0,0,1951
,,,New Baltimore,0,0,0,0,12317
,,,New Buffalo,0,0,0,0,1877
,,,New Era,0,0,0,,445
,,,New Lothrop,0,0,0,0,560
,,,Niles,0,0,0,0,11352
,,,North Branch,0,0,0,,1027
,,,North Muskegon,0,0,0,0,3775
,,,Northville,0,0,0,0,6026
,,,Norton Shores,0,0,0,0,24109
,,,Novi,0,0,0,0,59233
,,,Oakland Township,0,0,0,0,19357
,,,Oak Park,0,0,0,0,29963
,,,Olivet,0,0,0,0,1613
,,,Ontwa Township-Edwardsburg,0,0,0,0,6482
,,,Orchard Lake,0,0,0,0,2422
,,,Orion Township,0,0,0,0,34057
,,,Otisville,0,0,0,0,824
,,,Otsego,0,0,0,0,3992
,,,Ovid,0,0,0,0,1628
,,,Owendale,0,0,0,0,232
,,,Oxford,0,0,0,0,3562
,,,Paw Paw,0,0,0,0,3454
,,,Pentwater,,0,0,0,847
,,,Perry,0,0,0,0,2096
,,,Petoskey,0,0,0,0,5757
,,,Pinckney,0,0,0,0,2502
,,,Pinconning,0,0,0,0,1271
,,,Plainwell,0,0,0,0,3829
,,,Plymouth,0,0,0,0,8889
,,,Plymouth Township,0,0,0,0,26933
,,,Pontiac,0,0,0,0,59888
,,,Portage,0,0,0,0,48214
,,,Port Austin,0,0,0,0,639
,,,Potterville,0,0,0,0,2615
,,,Prairieville Township,0,0,0,0,3413
,,,Quincy,0,0,0,0,1633
,,,Raisin Township,0,0,0,0,7574
,,,Reading,0,0,0,0,1051
,,,Reed City,0,0,0,0,2397
,,,Reese,0,0,0,0,1403
,,,"Richfield Township, Genesee County",0,0,0,0,8365
,,,"Richfield Township, Roscommon County",0,0,0,0,3637
,,,Richland,0,0,0,0,780
,,,Richland Township,0,0,0,0,4004
,,,Richmond,0,0,0,0,5848
,,,River Rouge,0,0,0,0,7553
,,,Riverview,0,0,0,0,12164
,,,Rockford,0,0,0,0,6143
,,,Rockwood,0,0,0,0,3200
,,,Rogers City,0,0,0,0,2731
,,,Romeo,0,0,0,0,3636
,,,Roosevelt Park,0,0,0,0,3816
,,,Rothbury,0,0,0,0,423
,,,Saginaw Township,0,0,0,0,39783
,,,Sand Lake,0,0,0,0,523
,,,Sandusky,0,0,0,0,2586
,,,Saugatuck-Douglas,0,0,0,0,2241
,,,Sault Ste. Marie ,0,0,0,0,13911
,,,Schoolcraft,0,0,0,0,1572
,,,Scottville,0,0,0,0,1219
,,,Sebewaing,0,0,0,0,1689
,,,Shepherd,0,0,0,0,1506
,,,Somerset Township,0,0,0,0,4557
,,,Southgate,0,0,0,0,29276
,,,South Haven,0,0,0,0,4356
,,,South Lyon,0,0,0,0,11808
,,,South Rockwood,0,0,,,1633
,,,Sparta,0,0,0,0,4296
,,,Spaulding Township,0,0,0,,2066
,,,Spring Arbor Township,0,0,0,0,8272
,,,Springfield Township,0,0,0,0,14444
,,,Standish,0,0,0,0,1450
,,,Stanton,0,0,0,0,1411
,,,St. Charles,0,0,0,0,1964
,,,St. Clair,0,0,0,0,5382
,,,Sterling Heights,0,0,0,0,132255
,,,St. Ignace,0,0,0,0,2419
,,,St. Johns,0,0,0,0,7998
,,,St. Joseph Township,0,0,0,0,9892
,,,St. Louis,0,0,0,0,7197
,,,Stockbridge,0,0,0,0,1225
,,,Sturgis,0,0,0,0,10879
,,,Sumpter Township,0,0,0,0,9320
,,,Sylvan Lake,0,0,0,0,1819
,,,Tawas,0,0,0,0,4534
,,,Tecumseh,0,0,0,0,8383
,,,Thetford Township,0,0,0,0,6740
,,,Thomas Township,0,0,0,0,11616
,,,Three Rivers,0,0,0,0,7729
,,,Tittabawassee Township,0,0,0,0,9827
,,,Tuscarora Township,0,0,0,0,2978
,,,Ubly,0,0,0,0,826
,,,Unadilla Township,0,0,0,0,3475
,,,Union City,0,0,0,,1577
,,,Utica,0,0,0,0,4790
,,,Vernon,0,0,0,0,758
,,,Vicksburg,0,0,0,0,3252
,,,Walker,0,0,0,0,24706
,,,Walled Lake,0,0,0,0,7162
,,,Waterford Township,0,0,0,0,73500
,,,Watervliet,0,0,0,0,1695
,,,Wayland,0,0,0,0,4154
,,,West Branch,0,0,0,0,2063
,,,White Cloud,0,0,0,0,1378
,,,Whitehall,0,0,0,0,2695
,,,White Lake Township,0,0,0,0,31172
,,,White Pigeon,0,0,0,0,1510
,,,Williamston,0,0,0,0,3852
,,,Wolverine Lake,0,0,0,0,4417
,,,Woodhaven,0,0,0,0,12530
,,,Wyandotte,0,0,0,0,24990
,,,Wyoming,0,0,0,0,75518
,,,Zeeland,0,0,0,0,5656
,,,Zilwaukee,0,0,0,0,1583
,,Universities and Colleges,Central Michigan University,0,0,0,0,26879
,,,Delta College,0,0,0,0,9842
,,,Grand Rapids Community College,0,0,0,0,15668
,,,Grand Valley State University,0,0,0,0,25094
,,,Kalamazoo Valley Community College,0,0,0,0,9489
,,,Lansing Community College,0,0,0,0,16031
,,,Macomb Community College,0,0,0,0,22914
,,,Michigan Technological University,0,0,0,0,7099
,,,Mott Community College,0,0,0,0,8937
,,,Northern Michigan University,0,0,0,0,8781
,,,Oakland Community College,0,0,0,0,24031
,,,Oakland University,0,0,0,0,20519
,,,Saginaw Valley State University,0,0,0,0,9829
,,,Schoolcraft College,0,0,0,0,11542
,,,University of Michigan: ,,,,,
,,,Dearborn,0,0,0,0,8923
,,,Flint,0,0,0,0,8574
,,,Western Michigan University,0,0,0,0,23914
,,Metropolitan Counties,Barry,0,0,0,0,
,,,Bay,0,0,0,0,
,,,Berrien,0,0,0,0,
,,,Cass,0,0,0,0,
,,,Clinton,0,0,0,0,
,,,Ingham,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Muskegon,0,0,0,0,
,,,Saginaw,0,0,0,0,
,,,St. Clair,0,0,0,0,
,,,Wayne,0,0,0,0,
,,Nonmetropolitan Counties,Alcona,0,0,0,0,
,,,Alger,0,0,0,0,
,,,Alpena,0,0,0,0,
,,,Antrim,0,0,0,0,
,,,Arenac,0,0,0,0,
,,,Baraga,0,0,0,0,
,,,Benzie,0,0,0,0,
,,,Branch,0,0,0,0,
,,,Charlevoix,0,0,0,0,
,,,Chippewa,0,0,0,0,
,,,Clare,0,0,0,0,
,,,Crawford,0,0,0,0,
,,,Delta,0,0,0,0,
,,,Gladwin,0,0,0,0,
,,,Gogebic,0,0,0,0,
,,,Gratiot,0,0,0,0,
,,,Hillsdale,0,0,0,0,
,,,Houghton,0,0,0,0,
,,,Huron,0,0,0,0,
,,,Iosco,0,0,0,0,
,,,Iron,0,0,0,0,
,,,Isabella,0,0,0,0,
,,,Kalkaska,0,0,0,0,
,,,Keweenaw,0,0,0,0,
,,,Lake,0,0,0,0,
,,,Leelanau,0,0,0,0,
,,,Lenawee,0,0,0,0,
,,,Luce,0,0,0,0,
,,,Mackinac,0,0,0,0,
,,,Manistee,0,0,0,0,
,,,Marquette,0,0,0,0,
,,,Mason,0,0,0,0,
,,,Mecosta,0,0,0,0,
,,,Menominee,0,0,0,0,
,,,Montmorency,0,0,0,0,
,,,Newaygo,0,0,0,0,
,,,Ogemaw,0,0,0,0,
,,,Ontonagon,0,0,0,0,
,,,Osceola,0,0,0,0,
,,,Oscoda,0,0,0,0,
,,,Otsego,0,0,0,0,
,,,Presque Isle,0,0,0,0,
,,,Roscommon,0,0,0,0,
,,,Sanilac,0,0,0,0,
,,,Schoolcraft,,0,,,
,,,Shiawassee,0,0,0,0,
,,,St. Joseph,0,0,0,0,
,,,Tuscola,0,0,0,0,
,,,Wexford,0,0,0,0,
,,State Police Agencies,State Police:,0,0,0,0,
,,,Alcona County,0,0,0,0,
,,,Alger County,0,0,0,0,
,,,Allegan County,0,0,0,0,
,,,Alpena County,0,0,0,0,
,,,Antrim County,0,0,0,0,
,,,Arenac County,0,0,0,0,
,,,Baraga County,0,0,0,0,
,,,Barry County,0,0,0,0,
,,,Bay County,0,0,0,0,
,,,Benzie County,0,0,0,0,
,,,Berrien County,0,0,0,0,
,,,Branch County,0,0,0,0,
,,,Calhoun County,0,0,0,0,
,,,Cass County,0,0,0,0,
,,,Charlevoix County,0,0,0,0,
,,,Cheboygan County,0,0,0,0,
,,,Chippewa County,0,0,0,0,
,,,Clare County,0,0,0,0,
,,,Clinton County,0,0,0,0,
,,,Crawford County,0,0,0,0,
,,,Delta County,0,0,0,0,
,,,Dickinson County,0,0,0,0,
,,,Eaton County,0,0,0,0,
,,,Emmet County,0,0,0,0,
,,,Genesee County,0,0,0,0,
,,,Gladwin County,0,0,0,0,
,,,Gogebic County,0,0,0,0,
,,,Grand Traverse County,0,0,0,0,
,,,Gratiot County,0,0,0,0,
,,,Hillsdale County,0,0,0,0,
,,,Houghton County,0,0,0,0,
,,,Huron County,0,0,0,0,
,,,Ingham County,0,0,0,0,
,,,Ionia County,0,0,0,0,
,,,Iosco County,0,0,0,0,
,,,Iron County,0,0,0,0,
,,,Isabella County,0,0,0,0,
,,,Jackson County,0,0,0,0,
,,,Kalamazoo County,0,0,0,0,
,,,Kalkaska County,0,0,0,0,
,,,Keweenaw County,0,0,0,0,
,,,Lake County,0,0,0,0,
,,,Lapeer County,0,0,0,0,
,,,Leelanau County,0,0,0,0,
,,,Lenawee County,0,0,0,0,
,,,Livingston County,0,0,0,0,
,,,Luce County,0,0,0,0,
,,,Mackinac County,0,0,0,0,
,,,Macomb County,0,0,0,0,
,,,Manistee County,0,0,0,0,
,,,Marquette County,0,0,0,0,
,,,Mason County,0,0,0,0,
,,,Mecosta County,0,0,0,0,
,,,Menominee County,0,0,0,0,
,,,Midland County,0,0,0,0,
,,,Missaukee County,0,0,0,0,
,,,Montmorency County,0,0,0,0,
,,,Muskegon County,0,0,0,0,
,,,Newaygo County,0,0,0,0,
,,,Oceana County,0,0,0,0,
,,,Ogemaw County,0,0,0,0,
,,,Ontonagon County,0,0,0,0,
,,,Osceola County,0,0,0,0,
,,,Oscoda County,0,0,0,0,
,,,Otsego County,0,0,0,0,
,,,Ottawa County,0,0,0,0,
,,,Presque Isle County,0,0,0,0,
,,,Roscommon County,0,0,0,0,
,,,Saginaw County,0,0,0,0,
,,,Sanilac County,0,0,0,0,
,,,Schoolcraft County,0,0,0,0,
,,,Shiawassee County,0,0,0,0,
,,,St. Clair County,0,0,0,0,
,,,St. Joseph County,0,0,0,0,
,,,Tuscola County,0,0,0,0,
,,,Van Buren County,0,0,0,0,
,,,Washtenaw County,0,0,0,0,
,,,Wayne County,0,0,0,0,
,,,Wexford County,,,,,
,,Tribal Agencies,Bay Mills Tribal,0,0,0,0,
,,,Grand Traverse Tribal,,0,0,0,
,,,Keweenaw Bay Tribal,,0,,,
,,,Little River Band of Ottawa Indians,0,0,0,0,
,,,Nottawaseppi Huron Band of Potawatomi,0,0,0,0,
,,Other Agencies,Bishop International Airport,,0,0,,
,,,Capitol Region Airport Authority,0,0,0,0,
,,,Genesee County Parks and Recreation ,0,0,0,0,
,,,Gerald R. Ford International Airport,0,0,0,0,
,,,Huron-Clinton Metropolitan Authority:,,,,,
,,,Hudson Mills Metropark,0,0,0,0,
,,,Kensington Metropark,0,0,0,0,
,,,Lower Huron Metropark,0,0,0,0,
,,,Stony Creek Metropark,0,0,0,0,
,Minnesota,Cities,Albany,0,0,0,0,2629
,,,Albert Lea,0,0,0,0,17763
,,,Alexandria,0,0,0,0,11839
,,,Annandale,0,0,0,0,3309
,,,Anoka,0,0,0,0,17306
,,,Appleton,0,0,0,0,1344
,,,Apple Valley,0,0,0,0,50832
,,,Arden Hills,0,0,0,0,9956
,,,Austin,0,0,0,0,24708
,,,Avon,0,0,0,0,1446
,,,Babbitt,0,0,0,0,1544
,,,Barnesville,0,,,0,2572
,,,Baxter,0,0,0,0,7872
,,,Bayport,0,0,0,0,3748
,,,Becker,0,0,0,0,4721
,,,Belgrade/Brooten,,,,0,1493
,,,Belle Plaine,0,0,0,0,6961
,,,Bemidji,0,0,0,0,14536
,,,Benson,0,0,0,0,3077
,,,Big Lake,0,0,0,0,10425
,,,Blackduck,0,0,0,0,789
,,,Blooming Prairie,0,0,0,0,1972
,,,Bloomington,0,0,0,0,87158
,,,Blue Earth,0,0,0,0,3251
,,,Brainerd,0,0,0,0,13384
,,,Breckenridge,0,0,0,0,3328
,,,Breitung Township,0,0,0,0,610
,,,Breezy Point,0,0,0,0,2355
,,,Brooklyn Center,0,0,0,0,30873
,,,Buffalo,0,0,0,0,16019
,,,Buffalo Lake,0,0,0,0,689
,,,Burnsville,0,0,0,0,61939
,,,Caledonia,0,0,0,0,2776
,,,Canby,0,0,0,0,1729
,,,Cannon Falls,0,0,0,0,4064
,,,Centennial Lakes,0,0,0,0,10903
,,,Champlin,0,0,0,0,24003
,,,Chaska,0,0,0,0,25099
,,,Chisholm,0,0,0,0,5028
,,,Clara City,,,,0,1310
,,,Cloquet,0,0,0,0,12069
,,,Cold Spring/Richmond,0,0,0,0,5472
,,,Columbia Heights,0,0,0,0,19714
,,,Corcoran,0,0,0,0,5562
,,,Cottage Grove,0,0,0,0,35868
,,,Crookston,0,0,0,0,7924
,,,Crosby,0,0,0,0,2352
,,,Crystal,0,0,0,0,22716
,,,Dawson/Boyd,0,0,0,0,1598
,,,Dayton,0,0,0,0,5055
,,,Deephaven,0,0,0,0,3844
,,,Deer River,0,0,0,0,943
,,,Detroit Lakes,0,0,0,0,9042
,,,Dilworth,0,0,0,0,4228
,,,Eagle Lake,0,0,0,0,2759
,,,East Grand Forks,0,0,0,0,8659
,,,Edina,0,0,0,0,50004
,,,Elko New Market,,0,0,0,4811
,,,Elk River,0,0,0,0,23924
,,,Elmore,0,0,0,0,640
,,,Ely,0,0,0,0,3454
,,,Eveleth,0,0,0,0,3694
,,,Fairfax,0,0,0,0,1171
,,,Fairmont,0,0,0,0,10247
,,,Faribault,0,0,0,0,23648
,,,Farmington,0,0,0,0,22940
,,,Fergus Falls,0,0,0,0,13350
,,,Floodwood,0,0,0,0,526
,,,Forest Lake,0,0,0,0,19654
,,,Fountain,,0,0,0,410
,,,Fridley,0,0,0,0,27782
,,,Gaylord,0,0,0,0,2240
,,,Gilbert,0,0,0,0,1799
,,,Glencoe,0,0,0,0,5493
,,,Glenwood,0,0,0,0,2521
,,,Golden Valley,0,0,0,0,20991
,,,Goodview,0,0,0,0,4018
,,,Grand Rapids,0,0,0,0,11155
,,,Granite Falls,0,0,0,0,2772
,,,Hallock,0,0,0,0,948
,,,Hastings,0,0,0,0,22661
,,,Hector,0,0,0,0,1075
,,,Hibbing,0,0,0,0,16290
,,,Hilltop,0,0,0,0,737
,,,Hokah,0,0,0,0,557
,,,Howard Lake,,0,0,0,2058
,,,Hutchinson,,0,0,0,13804
,,,International Falls,0,0,0,0,6111
,,,Isle,0,0,0,0,789
,,,Isanti,0,0,0,0,5450
,,,Janesville,0,0,0,0,2247
,,,Jordan,0,0,0,0,6100
,,,Kasson,0,0,0,0,6104
,,,La Crescent,0,0,0,0,4778
,,,Lake City,0,0,0,0,4932
,,,Lake Crystal,0,0,0,0,2523
,,,Lakefield,0,0,0,0,1689
,,,Lakes Area,0,0,0,0,9339
,,,Lakeville,0,0,0,0,60846
,,,Lamberton,0,0,0,0,789
,,,Le Sueur,0,0,0,0,4016
,,,Lewiston,0,0,0,0,1572
,,,Lino Lakes,0,0,0,0,21125
,,,Litchfield,0,0,0,0,6653
,,,Little Canada,0,0,0,0,10341
,,,Little Falls,0,0,0,0,8159
,,,Long Prairie,0,0,0,0,3335
,,,Lonsdale,0,0,0,0,3830
,,,Madison Lake,0,0,0,0,1074
,,,Mapleton,0,0,0,0,1738
,,,Marshall,0,0,0,0,13630
,,,Medina,0,0,0,0,5880
,,,Melrose,0,0,0,0,3593
,,,Mendota Heights,0,0,0,0,11258
,,,Milaca,0,0,0,0,2889
,,,Minnetrista,0,0,0,0,9340
,,,Montevideo,0,,0,,5180
,,,Montgomery,0,0,0,0,2930
,,,Morris,0,0,0,0,5377
,,,Morristown,,0,0,0,990
,,,Mounds View,0,0,0,0,12779
,,,Mountain Lake,0,0,0,0,2141
,,,New Brighton,0,0,0,0,22463
,,,Newport,0,,,,3477
,,,New Prague,0,0,0,0,7598
,,,New Richland,0,0,0,0,1189
,,,New Ulm,0,0,0,0,13195
,,,North Branch,0,0,0,0,10168
,,,Northfield,0,0,0,0,20430
,,,North Mankato,0,0,0,0,13438
,,,North Oaks,0,0,0,0,4892
,,,North St. Paul,0,0,0,0,12417
,,,Oakdale,0,0,0,0,28188
,,,Oak Park Heights,0,0,0,0,4886
,,,Olivia,0,0,0,0,2349
,,,Onamia,0,0,0,0,867
,,,Orono,0,0,0,0,21453
,,,Ortonville,0,0,0,0,1832
,,,Osseo,0,0,0,0,2660
,,,Ostrander,,0,0,0,254
,,,Owatonna,0,0,0,0,25643
,,,Park Rapids,0,0,0,0,3942
,,,Paynesville,0,0,0,0,2415
,,,Pequot Lakes,0,0,0,0,2260
,,,Plainview,0,0,0,0,3253
,,,Princeton,0,0,0,0,4685
,,,Prior Lake,0,,,0,25581
,,,Proctor,0,0,0,0,3087
,,,Ramsey,0,0,0,0,26092
,,,Red Wing,0,0,0,0,16474
,,,Redwood Falls,0,0,0,0,5013
,,,Richfield,0,0,0,0,36413
,,,Robbinsdale,0,0,0,0,14411
,,,Rogers,0,0,0,0,12702
,,,Rosemount,0,0,,0,23269
,,,Rushford,,0,0,0,1708
,,,Sacred Heart,0,0,0,0,514
,,,Sauk Centre,0,0,0,0,4328
,,,Sauk Rapids,0,0,0,0,13481
,,,Savage,0,0,0,0,29789
,,,Shakopee,0,0,0,0,40279
,,,Shoreview,0,0,0,0,26475
,,,Sleepy Eye,0,0,0,0,3427
,,,South Lake Minnetonka,0,0,0,0,12155
,,,South St. Paul,0,0,0,0,20567
,,,Springfield,0,0,0,0,2060
,,,Spring Grove,0,0,0,0,1288
,,,St. Anthony,0,0,0,0,9152
,,,Staples,0,0,0,0,2870
,,,Starbuck,0,0,0,0,1261
,,,St. Charles,,,,0,3687
,,,St. Francis,0,0,0,0,7392
,,,Stillwater,0,0,0,0,18929
,,,St. James,0,0,0,0,4504
,,,St. Joseph,0,0,0,0,6883
,,,St. Paul Park,0,0,0,0,5388
,,,St. Peter,0,0,0,0,11666
,,,Thief River Falls,,0,0,0,8664
,,,Tri-City,0,0,0,0,1432
,,,Two Harbors,0,0,0,0,3580
,,,Vadnais Heights,0,0,0,0,13352
,,,Virginia,0,0,0,0,8635
,,,Wabasha,0,0,0,0,2473
,,,Waite Park,0,0,0,0,7499
,,,Walker,,0,0,0,922
,,,Waseca,0,0,0,0,9237
,,,Wayzata,0,0,0,0,4661
,,,Wells,0,0,0,0,2257
,,,West Hennepin,0,0,0,0,5539
,,,West St. Paul,0,0,0,0,19871
,,,Wheaton,0,0,0,0,1340
,,,White Bear Lake,0,0,0,,25284
,,,White Bear Township,0,0,0,0,11640
,,,Willmar,0,0,0,0,19558
,,,Windom,0,0,0,0,4569
,,,Winnebago,0,0,0,0,1384
,,,Winona,0,0,0,0,27343
,,,Wyoming,0,0,0,0,7776
,,,Zumbrota,0,0,0,0,3370
,,Universities and Colleges,University of Minnesota:,,,,,
,,,Duluth,0,0,0,0,11093
,,,Morris,0,0,0,0,1899
,,,Twin Cities,0,0,0,0,51147
,,Metropolitan Counties,Benton,0,0,0,0,
,,,Blue Earth,0,0,0,0,
,,,Carlton,0,0,0,0,
,,,Carver,0,0,0,0,
,,,Chisago,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Dakota,0,0,0,0,
,,,Dodge,0,0,0,0,
,,,Fillmore,0,0,0,0,
,,,Hennepin,0,0,0,0,
,,,Houston,0,0,0,0,
,,,Isanti,0,0,0,0,
,,,Le Sueur,0,0,0,0,
,,,Mille Lacs,0,0,0,0,
,,,Olmsted,0,0,0,0,
,,,Polk,0,0,0,0,
,,,Ramsey,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Sherburne,0,0,0,0,
,,,Sibley,0,0,0,0,
,,,Stearns,,0,0,0,
,,,St. Louis,0,0,0,0,
,,,Wabasha,0,0,0,0,
,,,Washington,0,0,,,
,,Nonmetropolitan Counties,Aitkin,0,0,0,0,
,,,Becker,0,0,0,0,
,,,Beltrami,0,0,0,0,
,,,Big Stone,0,0,0,0,
,,,Brown,0,0,0,0,
,,,Cass,0,0,0,0,
,,,Chippewa,,0,0,0,
,,,Clearwater,,0,0,0,
,,,Cook,0,0,0,0,
,,,Cottonwood,0,0,0,0,
,,,Crow Wing,0,0,0,0,
,,,Douglas,0,0,0,0,
,,,Faribault,0,0,0,0,
,,,Freeborn,0,0,0,0,
,,,Goodhue,0,0,0,0,
,,,Grant,0,,,,
,,,Hubbard,0,0,0,0,
,,,Itasca,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Kanabec,0,0,0,0,
,,,Kandiyohi,0,0,0,0,
,,,Kittson,0,0,0,0,
,,,Koochiching,0,0,0,0,
,,,Lac Qui Parle,0,0,0,0,
,,,Lake,0,0,0,0,
,,,Lake of the Woods,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,Lyon,0,0,0,0,
,,,Mahnomen,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,Martin,0,0,0,0,
,,,Meeker,0,0,0,0,
,,,Morrison,0,0,0,0,
,,,Mower,0,0,0,0,
,,,Murray,0,0,0,0,
,,,Nobles,0,0,0,0,
,,,Norman,0,0,0,0,
,,,Otter Tail,0,0,0,0,
,,,Pennington,0,0,0,0,
,,,Pine,0,0,0,0,
,,,Pipestone,,0,,0,
,,,Pope,0,0,0,0,
,,,Redwood,0,0,0,0,
,,,Renville,0,0,0,0,
,,,Rice,0,0,0,0,
,,,Rock,0,0,0,0,
,,,Roseau,0,0,0,0,
,,,Steele,0,0,0,0,
,,,Stevens,0,0,0,0,
,,,Swift,0,0,0,0,
,,,Todd,0,0,0,0,
,,,Traverse,0,0,0,0,
,,,Wadena,0,0,0,0,
,,,Waseca,0,0,0,0,
,,,Watonwan,0,0,0,0,
,,,Wilkin,0,0,0,0,
,,,Yellow Medicine,0,0,0,0,
,,Tribal Agencies,Fond du Lac Tribal,0,0,0,0,
,,,Mille Lacs Tribal,0,0,0,0,
,,,Nett Lake Tribal,0,,,,
,,,Red Lake Agency,,,,0,
,,,Upper Sioux Community,0,0,0,0,
,,,White Earth Tribal,0,0,0,0,
,,Other Agencies,"Capitol Security, St. Paul",0,0,0,0,
,,,Minneapolis-St. Paul International Airport,0,0,0,0,
,,,Three Rivers Park District,0,0,0,0,
,Mississippi,Cities,Aberdeen,0,0,0,0,5392
,,,Ackerman,,0,0,0,1472
,,,Biloxi,0,0,0,0,45208
,,,Byhalia,0,,,,1265
,,,Byram,0,0,,,11569
,,,Collins,0,,,,2559
,,,D'Iberville,0,0,,0,11327
,,,Florence,0,0,,0,4345
,,,Fulton,0,,,,4049
,,,Greenville,0,,,,32301
,,,Gulfport,0,0,0,0,72736
,,,Hattiesburg,0,0,0,0,47315
,,,Horn Lake,0,0,0,0,26930
,,,Indianola,0,,,,9937
,,,Iuka,,0,0,0,2977
,,,Long Beach,,,0,,15610
,,,Madison,0,0,0,0,25763
,,,McComb,0,,,,12677
,,,Olive Branch,0,0,0,0,35937
,,,Pass Christian,0,0,0,0,5491
,,,Philadelphia,0,,,,7384
,,,Southaven,0,0,0,0,52521
,,,Starkville,0,0,0,0,25131
,,Universities and Colleges,Coahoma Community College,0,0,,,2045
,,,Mississippi State University,0,0,,,20138
,,,Northeast Mississippi Community College,0,0,,,3538
,,Metropolitan Counties,DeSoto,0,0,0,0,
,,,Madison,0,0,,,
,,,Simpson,0,0,,,
,,,Tunica,0,,,0,
,,Nonmetropolitan Counties,Claiborne,0,0,0,0,
,,,Clay,0,,,,
,,,George,0,,,,
,,,Greene,0,,0,0,
,,,Kemper,0,0,0,0,
,,,Lee,0,,,,
,,,Marion,,,,0,
,,,Panola,0,,,,
,,,Stone,0,,,,
,,,Tishomingo,0,0,,,
,,,Warren,0,0,,,
,,Tribal Agencies,Choctaw Tribal,0,0,0,0,
,,Other Agencies,State Capitol Police,0,0,,,
,Missouri,Cities,Adrian,0,0,0,0,1627
,,,Advance,0,0,0,0,1368
,,,Alma,0,0,0,0,392
,,,Alton,0,0,,0,874
,,,Anderson,0,0,0,0,1993
,,,Annapolis,,,,0,347
,,,Appleton City,0,,,0,1085
,,,Arbyrd,0,0,0,0,490
,,,Arcadia,,0,0,0,578
,,,Archie,0,0,0,0,1180
,,,Arnold,0,0,0,0,21344
,,,Ash Grove,0,0,0,0,1471
,,,Ashland,0,0,0,0,3881
,,,Aurora,0,0,0,0,7437
,,,Auxvasse,0,0,0,0,989
,,,Ava,0,0,0,0,2966
,,,Ballwin,0,0,0,0,30526
,,,Bates City,,,,0,219
,,,Battlefield,0,0,0,0,6009
,,,Bella Villa,0,0,0,0,737
,,,Belle,0,0,0,0,1533
,,,Bellefontaine Neighbors,0,0,0,0,10797
,,,Bellerive,0,0,0,0,188
,,,Bellflower,0,0,0,0,364
,,,Bel-Nor,0,0,0,0,1483
,,,Bel-Ridge,0,0,0,0,2721
,,,Belton,0,0,0,0,23170
,,,Berkeley,0,0,0,0,9074
,,,Bernie,0,0,0,0,1949
,,,Bertrand,0,0,0,0,800
,,,Bethany,0,0,0,0,3126
,,,Beverly Hills,0,0,0,0,567
,,,Billings,0,0,0,0,1081
